WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1660083.8428358329 8178025.837353521,1660079.9754100968 8178030.4798346031,1660075.9399203283 8178035.2458415953,1660078.2897162198 8178037.175017166,1660077.7000655618 8178037.9242779883,1660078.2617453593 8178038.3984164642,1660080.6629574934 8178040.3272249317,1660084.283494446 8178043.2703455295,1660087.0911707093 8178045.5409670072,1660089.370567441 8178042.7668947792,1660093.2301693482 8178038.057756193,1660096.070321013 8178034.6013543438,1660100.0541712083 8178029.8023715634,1660099.2490567605 8178029.1854128735,1660101.1341961366 8178026.7477663737,1660100.520621283 8178026.2072769739,1660102.4062395778 8178023.8363474393,1660103.484808645 8178024.6848699404,1660105.9011861109 8178026.6803006716,1660111.6279105749 8178031.3875699183,1660115.8841253044 8178034.8821634268,1660116.2266592376 8178034.5016338257,1660120.7487374963 8178038.1944893282,1660128.2797272713 8178029.1556842234,1660122.1159723185 8178023.9400036912,1660122.8276413945 8178022.7895554043,1660122.1183381188 8178022.2163882339,1660118.497569226 8178019.2398848683,1660117.566388774 8178018.4570252933,1660118.10566211 8178017.8526889272,1660117.3223459243 8178017.2022117656,1660113.7532284406 8178014.2587020108,1660112.873783251 8178013.519953128,1660112.2901983506 8178014.0912469868,1660106.4385830336 8178009.3848704901,1660103.5275820571 8178007.0482585793,1660101.233711106 8178009.855788298,1660098.7136431609 8178012.8762173383,1660099.6381181837 8178013.7480816916,1660096.2391125178 8178018.1536798319,1660095.1159905954 8178017.2387576019,1660094.4315600644 8178018.0887747761,1660090.9357963544 8178022.3171487832,1660090.4478098364 8178021.8758415915,1660090.2729501722 8178022.0772528863,1660088.3427858818 8178024.3817854319,1660085.7496745263 8178027.458343219,1660084.6704665287 8178026.5208687782,1660083.8428358329 8178025.837353521)));940280D0026_01;134 avenue Laferrire;94028 Crteil;building;2122088;2122088;167.86756633842;202.955964064879
MULTIPOLYGON (((1660191.3664787994 8178064.199970549,1660184.004838859 8178057.8696547672,1660156.7543759407 8178090.1009873776,1660158.2716875165 8178110.2062098635,1660167.8812414515 8178109.3591599502,1660166.7076175963 8178093.1434767852,1660191.3664787994 8178064.199970549)));940280D0049_01;118 Avenue Laferrire;94028 Creteil;building;2122088;2122088;259.99570957098;288.153959867121
MULTIPOLYGON (((1659847.6211633657 8177742.171995298,1659832.6087714778 8177695.7207027525,1659818.7487749141 8177700.1462261761,1659833.9603303452 8177746.6961278012,1659847.6211633657 8177742.171995298)));94028BC0310_03;Rue Gustave Eiffel;94028 Creteil;building;2122285.70981696;2122350.90157407;-101.255198802756;-60.3225794692661
MULTIPOLYGON (((1658566.1014575674 8176833.3341465602,1658570.9574247289 8176801.5838370472,1658559.6517771997 8176799.8997442676,1658558.1242970333 8176809.8968528146,1658545.9226461593 8176808.2639253847,1658547.4714852129 8176798.1776946206,1658536.467137899 8176796.5025294907,1658531.5762800076 8176828.4755296959,1658542.6308383683 8176829.9946315624,1658544.1374831826 8176820.1644731825,1658556.3325051379 8176821.897525792,1658554.7888561324 8176831.6945957057,1658566.1014575674 8176833.3341465602)));94046BH0042_02;16 Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124190.40806053;2124226.36224821;21.8210753772004;56.9415548680288
MULTIPOLYGON (((1658630.1732057007 8176761.2568774726,1658638.007104092 8176740.6487487825,1658625.4201635476 8176735.6160583086,1658618.7277692531 8176752.6237026351,1658617.4514910749 8176755.891331071,1658615.3670996025 8176761.1554354103,1658628.2408677801 8176766.2196092186,1658630.1732057007 8176761.2568774726)));94046BH0037_02;5 ou 7  Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124133.66876878;2124155.69233283;-52.7652415236416;-22.7357284673542
MULTIPOLYGON (((1658553.3521699095 8176701.6346423281,1658583.3092024126 8176706.6718775239,1658585.061138395 8176696.2171909278,1658589.0926330346 8176696.8878180208,1658591.182475402 8176684.4401452504,1658593.301212254 8176684.791376113,1658594.5399350976 8176677.4541021045,1658592.2813496513 8176677.0705489628,1658596.5201032774 8176650.2287695576,1658575.3302813941 8176646.4051422998,1658574.9500426655 8176648.6319657443,1658572.7871244336 8176648.2699499037,1658572.2311324577 8176651.5655986713,1658574.4382158932 8176651.9384062728,1658573.167068423 8176658.8644856261,1658557.0914059964 8176656.0482261442,1658551.0189829888 8176692.199981647,1658554.8298192609 8176692.8388637882,1658553.3521699095 8176701.6346423281)));94046BH0036_03;20 Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124195.5209353;2124240.06818662;-131.480335785475;-71.4290733012754
MULTIPOLYGON (((1658318.4413719205 8176834.5011113714,1658319.7286639749 8176818.9679670287,1658320.3009060414 8176818.8524907604,1658320.8199735903 8176818.5038918396,1658321.096337941 8176818.123746573,1658321.2607510686 8176817.5109178154,1658321.1903896404 8176816.9443234392,1658320.9814305205 8176816.5122047849,1658320.5226701936 8176816.0819528168,1658319.9259768669 8176815.875131689,1658320.0604548655 8176814.2061263062,1658325.4200602802 8176814.6442379523,1658328.7229324928 8176773.8536306387,1658281.1407475858 8176770.0059662899,1658264.5672800245 8176833.2026163191,1658291.0781132325 8176835.3172665089,1658291.3203234659 8176832.3352942793,1658318.4413719205 8176834.5011113714)));94046BI0025_01;Avenue de la Liberte;94046 Maisons-Alfort;building;2124426.80079763;2124481.40472955;52.68932665255;125.725033699541
MULTIPOLYGON (((1658762.5698096987 8176722.6019056616,1658767.7489389444 8176709.5532226227,1658739.7102142181 8176698.607209756,1658734.5180083939 8176711.8672957597,1658762.5698096987 8176722.6019056616)));94046BH0052_01;28 Rue de Valenton 94000 CRETEIL;94046 Maisons-Alfort;building;2123980.36013445;2124017.92079949;-85.3253414606426;-56.7399540151691
MULTIPOLYGON (((1658653.5986188075 8176716.8367090169,1658644.0710389833 8176713.1821444612,1658634.6710964886 8176737.6380029321,1658643.9206844536 8176741.4614124112,1658653.5986188075 8176716.8367090169)));94046BH0037_03;5 ou 7  Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124117.38458747;2124137.80798573;-77.0815021017619;-48.8818923379372
MULTIPOLYGON (((1658572.4996711856 8176780.7112635812,1658579.3919445667 8176737.2142412281,1658544.6675550258 8176731.3339789826,1658537.6200141683 8176774.6654001521,1658572.4996711856 8176780.7112635812)));94046BH0038_01;18 Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124195.15829424;2124234.00979496;-42.8569007691333;3.24341292851392
MULTIPOLYGON (((1658724.7490868219 8176769.9192384398,1658735.9209644813 8176741.6029055715,1658708.0074857334 8176730.6894858498,1658696.8428268221 8176758.9724617517,1658724.7490868219 8176769.9192384398)));94046BH0031_02;22 Rue de Valenton 94000 CRETEIL;94046 Maisons-Alfort;building;2124022.73294753;2124067.93683413;-58.7370852002011;-17.7373373919274
MULTIPOLYGON (((1658685.0318542491 8176721.8079466848,1658697.4887360258 8176689.4232207546,1658671.6091952643 8176679.3622802226,1658659.2916252795 8176711.6904320261,1658685.0318542491 8176721.8079466848)));94046BH0033_01;5 ou 7  Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124060.65503959;2124110.64275381;-112.040080869834;-69.3085202730936
MULTIPOLYGON (((1658730.7011184259 8176710.40545619,1658725.6674573477 8176723.2418179046,1658757.3760107013 8176735.6507023321,1658762.5698096987 8176722.6019056616,1658734.5180083939 8176711.8672957597,1658730.7011184259 8176710.40545619)));94046BH0053_02;28 Rue de Valenton 94000 CRETEIL;94046 Maisons-Alfort;building;2123989.40014657;2124030.7677005;-75.53291865057;-45.2936773953585
MULTIPOLYGON (((1658696.8428268221 8176758.9724617517,1658685.8802964394 8176786.7535645561,1658713.8775686577 8176798.099932048,1658719.5010063124 8176783.5578334918,1658722.9892143835 8176774.369140693,1658724.7490868219 8176769.9192384398,1658696.8428268221 8176758.9724617517)));94046BH0030_02;22 Rue de Valenton 94000 CRETEIL;94046 Maisons-Alfort;building;2124039.57991573;2124080.93822947;-31.5438882854207;8.91655135774682
MULTIPOLYGON (((1658611.8405828569 8176839.4219124299,1658692.7412504393 8176874.8287307927,1658716.6111124074 8176819.974973036,1658666.5368812042 8176798.0168751413,1658667.9532677475 8176794.8149396703,1658662.822695042 8176792.5622418961,1658661.4063108426 8176795.7641786616,1658635.952428899 8176784.5882510794,1658611.8405828569 8176839.4219124299)));94046BH0029_01;3 Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124053.54038638;2124148.49552932;-5.24081959675745;83.9022418130386
MULTIPOLYGON (((1656570.6532585863 8176016.903561471,1656569.780988818 8176024.7388470452,1656568.4839575482 8176036.5361673441,1656567.9756916428 8176041.0993331876,1656579.5079208743 8176042.3439598344,1656582.3484944475 8176018.3137255982,1656570.6532585863 8176016.903561471)));94081DJ0124_01;Rue Lon Geffroy;94081 Vitry-sur-Seine;building;2126384.62102491;2126397.23737838;54.3865764816482;79.0880423043095
MULTIPOLYGON (((1654772.2520049463 8176993.1571173463,1654775.0541669326 8176985.3503531935,1654772.6224863459 8176984.4804664496,1654771.9747931436 8176986.1537276134,1654765.1214628466 8176983.6516927062,1654762.1759840969 8176991.9044267675,1654764.7555021723 8176992.8843105203,1654765.2571569649 8176991.3234335044,1654767.6144653764 8176992.082719584,1654767.8312641585 8176991.6361589655,1654772.2520049463 8176993.1571173463)));94081AU0021_01;22, Rues des Flandres;94081 Vitry-sur-Seine;building;2128695.77116457;2128708.91285252;18.9124528819441;30.0674761651127
MULTIPOLYGON (((1654065.1331637141 8176822.4605302112,1654058.0643920905 8176820.6283387095,1654057.2818577648 8176823.7484038882,1654056.6931751876 8176823.6420522304,1654055.3402786439 8176828.8796291174,1654064.2485566065 8176831.0302690668,1654064.9594544552 8176828.1331962291,1654067.3061553284 8176818.6618110901,1654067.4485186306 8176818.1046352312,1654066.0571500324 8176818.6720970906,1654065.1331637141 8176822.4605302112)));94081AQ0113_01;63, Rue Camelinat;94081 Vitry-sur-Seine;building;2129417.75865027;2129427.24660396;22.4244179422225;36.4473478345035
MULTIPOLYGON (((1654794.6311263647 8176971.2915718285,1654793.8427959629 8176973.7443743907,1654794.6536570759 8176974.0714040287,1654793.4326254351 8176977.5285190847,1654797.8533701957 8176979.0494977366,1654796.7040040812 8176982.283630087,1654800.6086608875 8176983.5863924716,1654802.9808672441 8176977.1175342565,1654799.3700818205 8176975.8123885822,1654800.3053520634 8176973.3583960067,1654794.6311263647 8176971.2915718285)));94081AU0030_01;21, Rue des Flandres;94081 Vitry-sur-Seine;building;2128668.90212395;2128677.23405806;16.9537908270583;30.5951927238337
MULTIPOLYGON (((1654191.5058651613 8176839.6581128668,1654187.456761098 8176838.6905635651,1654186.6034266404 8176842.1447936483,1654182.4799394819 8176841.0666582622,1654182.185143647 8176840.9578792304,1654175.1308083409 8176867.7039958788,1654175.3512191025 8176867.7021849919,1654184.1133603987 8176869.9654169017,1654191.095178304 8176843.3311081473,1654190.5790577817 8176843.1129457606,1654191.5058651613 8176839.6581128668)));94081AQ0097_02;159/161, Rue du Genie;94081 Vitry-sur-Seine;building;2129291.72994182;2129302.63886273;4.07312566341613;35.8347389286676
MULTIPOLYGON (((1654461.8767194345 8176936.3014752725,1654466.381951751 8176939.1559100328,1654467.6154984541 8176937.2554287538,1654472.5633581216 8176940.3286563223,1654476.1905368918 8176934.6278170701,1654473.5320251458 8176932.9815071505,1654471.9800913339 8176931.8821687419,1654468.0662426006 8176929.4677041983,1654465.9628620611 8176932.8208948793,1654464.6331505289 8176931.9421455814,1654461.8767194345 8176936.3014752725)));94081AR0399_01;4, Rue Monsigny;94081 Vitry-sur-Seine;building;2128994.08743079;2129007.15856692;2.82574847954634;12.5544292866792
MULTIPOLYGON (((1655667.7243571118 8176047.5473265406,1655682.9530879329 8176021.9614419034,1655671.5086889651 8176015.1579514174,1655676.8729893691 8176005.8856979851,1655630.1433371073 8175979.1242987243,1655623.4732209444 8175990.5197916236,1655670.1293296143 8176017.2817192432,1655657.951496436 8176038.3953727791,1655661.4210202193 8176040.3694011346,1655659.9708414411 8176042.8273355579,1655667.7243571118 8176047.5473265406)));94081CN0096_19;10/16, Rue de Bourgogne;94081 Vitry-sur-Seine;building;2127321.08282306;2127364.56606318;1.42089535781118;79.4200574142497
MULTIPOLYGON (((1655193.7342796621 8176522.3794789277,1655199.8585875835 8176525.5551004484,1655201.1605930808 8176522.9870322132,1655201.5297531437 8176523.2064682599,1655203.0495054075 8176520.3030502303,1655204.1346610093 8176518.1815261962,1655205.6544160342 8176515.2781088911,1655205.2852556161 8176515.0586725725,1655206.7315371768 8176512.1558456291,1655200.5337436623 8176508.9808067251,1655193.7342796621 8176522.3794789277)));94081BP0211_01;20, Avenue Youri Gagarine;94081 Vitry-sur-Seine;building;2128047.499342;2128062.70238668;-31.7935251314941;-24.1022172234197
MULTIPOLYGON (((1654785.3506025793 8176986.6012802478,1654784.2449665137 8176986.1654410865,1654782.8071439997 8176990.0691184867,1654779.4911382545 8176988.8727964601,1654779.1337119108 8176990.0989009785,1654775.8177053777 8176988.9025811348,1654773.4464373169 8176995.4826442627,1654777.498929179 8176996.8953922754,1654777.2830314157 8176997.4531458076,1654780.9672767245 8176998.7576815598,1654785.3506025793 8176986.6012802478)));94081AU0022_01;20, Rue des Flandres;94081 Vitry-sur-Seine;building;2128687.15852331;2128699.96973354;27.0806150668386;38.0462265930409
MULTIPOLYGON (((1654149.699599342 8176830.8831687206,1654139.194198038 8176831.0807388136,1654139.1124988457 8176830.0806044303,1654136.394081122 8176830.1029569684,1654136.5644703906 8176841.8888283651,1654140.7513800128 8176841.7432008879,1654140.6504821079 8176838.4080099734,1654141.311717866 8176838.4025732521,1654141.309889405 8176838.1801869199,1654149.0233928596 8176838.0055711297,1654149.699599342 8176830.8831687206)));94081AQ0251_01;42,Rue Camelinat;94081 Vitry-sur-Seine;building;2129335.05890869;2129349.52692206;8.82167047652687;23.385032876228
MULTIPOLYGON (((1656017.6414013123 8176054.1182644749,1656013.2158840545 8176052.0403535049,1656012.2764136523 8176054.0493669296,1656009.6214531884 8176052.8470998323,1656008.6102570209 8176055.0790801086,1656011.1917357096 8176056.2819261719,1656010.0353314446 8176058.737451857,1656013.5020860154 8176060.3781190803,1656017.1892811384 8176062.0170503603,1656020.3715936691 8176055.542342837,1656017.6414013123 8176054.1182644749)));94081CM0098_01;45, Rue de Choisy;94081 Vitry-sur-Seine;building;2126942.19949121;2126953.96232222;131.39603486567;141.045232582517
MULTIPOLYGON (((1655112.8038233581 8176831.8895819299,1655120.7068053668 8176836.0849659024,1655131.1407304406 8176841.6166465431,1655127.3430133958 8176849.0420336416,1655127.0894564562 8176848.5770313637,1655126.6016884279 8176848.225113932,1655126.005682691 8176848.1187085211,1655125.4266075692 8176848.2901682723,1655124.9742215916 8176848.683009835,1655124.7362420678 8176849.2409271719,1655124.7704612552 8176849.8411346963,1655125.0612008856 8176850.3614379726,1655125.5489688276 8176850.7133552702,1655126.1449742969 8176850.8197606318,1655126.452834622 8176850.7283233441,1655137.1721379904 8176853.3776255231,1655164.2952843904 8176801.7070478024,1655163.8222982944 8176801.3661283441,1655160.5317198469 8176799.6800931068,1655158.9820317775 8176798.8474276774,1655155.5122587115 8176796.8069943674,1655150.7606124762 8176793.4313442986,1655146.509997109 8176801.1939608268,1655151.3068999401 8176803.8019598005,1655136.5465082782 8176832.2323182616,1655125.5308100586 8176826.5385073172,1655108.3467919419 8176817.6473055556,1655103.4159217789 8176826.6942369295,1655112.8038233581 8176831.8895819299)));940810X0237_01;7, Passage du Gnral Leclerc;94081 Vitry-sur-Seine;building;2128288.97764329;2128347.68299062;83.1791396383155;129.083043905444
MULTIPOLYGON (((1654051.1198460159 8176807.1190597508,1654048.0974559793 8176805.9207517551,1654047.8807071268 8176806.3673402611,1654046.0375177145 8176805.6041211942,1654044.5974131934 8176809.1744087115,1654046.440601635 8176809.9376273062,1654042.911984642 8176818.6403549295,1654045.8608980849 8176819.8392654611,1654045.9334528407 8176819.7274669809,1654048.3103558989 8176813.9254478095,1654051.1198460159 8176807.1190597508)));94081AQ0111_01;176, Avenue du Colonel Fabien;94081 Vitry-sur-Seine;building;2129437.71067208;2129443.26231087;16.9081628724726;30.8275038488492
MULTIPOLYGON (((1654787.5420582637 8176966.901009935,1654787.3987258573 8176967.346974209,1654784.0827076905 8176966.1506494777,1654782.3591175382 8176971.0574489338,1654785.8220709362 8176972.2525814734,1654785.3911732195 8176973.4792811582,1654792.9084298855 8176976.3095613383,1654793.8427959629 8176973.7443743907,1654794.6311263647 8176971.2915718285,1654795.2788281399 8176969.61831332,1654787.5420582637 8176966.901009935)));94081AU0031_01;23, Rue des Flandres;94081 Vitry-sur-Seine;building;2128672.8477104;2128684.8595333;8.32340244503756;20.9747622149983
